step,throughput,stationary
40521,1.0,0.0
40522,0.0,0.0
40523,1.0,0.0
40524,1.0,0.0
40525,2.0,0.0
40526,1.0,0.0
40527,0.0,0.0
40528,1.0,0.0
40529,1.0,0.0
40530,0.0,0.0
40531,2.0,0.0
40532,1.0,0.0
40533,2.0,0.0
40534,1.0,0.0
40535,1.0,0.0
40536,2.0,0.0
40537,0.0,0.0
40538,2.0,0.0
40539,1.0,0.0
40540,2.0,0.0
40541,0.0,0.0
40542,1.0,0.0
40543,1.0,0.0
40544,1.0,0.0
40545,2.0,0.0
40546,1.0,0.0
40547,2.0,0.0
40548,1.0,0.0
40549,1.0,0.0
40550,1.0,0.0
40551,4.0,0.0
40552,0.0,0.0
40553,1.0,0.0
40554,0.0,0.0
40555,0.0,0.0
40556,1.0,0.0
40557,1.0,0.0
40558,2.0,0.0
40559,0.0,0.0
40560,1.0,0.0
40561,1.0,0.0
40562,2.0,0.0
40563,0.0,0.0
40564,1.0,0.0
40565,0.0,0.0
40566,1.0,0.0
40567,2.0,0.0
40568,0.0,0.0
40569,2.0,0.0
40570,2.0,0.0
40571,0.0,0.0
40572,3.0,0.0
40573,1.0,0.0
40574,3.0,0.0
40575,0.0,0.0
40576,2.0,0.0
40577,2.0,0.0
40578,1.0,0.0
40579,1.0,0.0
40580,1.0,0.0
40581,1.0,0.0
40582,3.0,0.0
40583,1.0,0.0
40584,2.0,0.0
40585,2.0,0.0
40586,0.0,0.0
40587,1.0,0.0
40588,1.0,0.0
40589,1.0,0.0
40590,2.0,0.0
40591,1.0,0.0
40592,1.0,0.0
40593,0.0,0.0
40594,1.0,0.0
40595,2.0,0.0
40596,0.0,0.0
40597,2.0,0.0
40598,0.0,0.0
40599,1.0,0.0
40600,1.0,0.0
40601,1.0,0.0
40602,0.0,0.0
40603,1.0,0.0
40604,1.0,0.0
40605,1.0,0.0
40606,0.0,0.0
40607,2.0,0.0
40608,1.0,0.0
40609,2.0,0.0
40610,0.0,0.0
40611,1.0,0.0
40612,1.0,0.0
40613,1.0,0.0
40614,1.0,0.0
40615,2.0,0.0
40616,0.0,0.0
40617,1.0,0.0
40618,3.0,0.0
40619,2.0,0.0
40620,1.0,0.0
40621,2.0,0.0
40622,3.0,0.0
40623,1.0,0.0
40624,2.0,0.0
40625,1.0,0.0
40626,3.0,0.0
40627,0.0,0.0
40628,1.0,0.0
40629,1.0,0.0
40630,2.0,0.0
40631,2.0,0.0
40632,0.0,0.0
40633,1.0,0.0
40634,2.0,0.0
40635,0.0,0.0
40636,0.0,0.0
40637,1.0,0.0
40638,2.0,0.0
40639,1.0,0.0
40640,1.0,0.0
40641,0.0,0.0
40642,1.0,0.0
40643,0.0,0.0
40644,1.0,0.0
40645,0.0,0.0
40646,0.0,0.0
40647,2.0,0.0
40648,0.0,0.0
40649,2.0,0.0
40650,0.0,0.0
40651,1.0,0.0
40652,1.0,0.0
40653,4.0,0.0
40654,1.0,0.0
40655,1.0,0.0
40656,1.0,0.0
40657,0.0,0.0
40658,1.0,0.0
40659,1.0,0.0
40660,1.0,0.0
40661,2.0,0.0
40662,0.0,0.0
40663,3.0,0.0
40664,2.0,0.0
40665,1.0,0.0
40666,1.0,0.0
40667,0.0,0.0
40668,0.0,0.0
40669,2.0,0.0
40670,1.0,0.0
40671,1.0,0.0
40672,2.0,0.0
40673,0.0,0.0
40674,2.0,0.0
40675,2.0,0.0
40676,0.0,0.0
40677,1.0,0.0
40678,0.0,0.0
40679,0.0,0.0
40680,1.0,0.0
40681,2.0,0.0
40682,2.0,0.0
40683,0.0,0.0
40684,3.0,0.0
40685,0.0,0.0
40686,2.0,0.0
40687,1.0,0.0
40688,1.0,0.0
40689,0.0,0.0
40690,2.0,0.0
40691,2.0,0.0
40692,0.0,0.0
40693,2.0,0.0
40694,0.0,0.0
40695,0.0,0.0
40696,0.0,0.0
40697,2.0,0.0
40698,0.0,0.0
40699,1.0,0.0
40700,1.0,0.0
40701,0.0,0.0
40702,0.0,0.0
40703,0.0,0.0
40704,0.0,0.0
40705,0.0,0.0
40706,1.0,0.0
40707,1.0,0.0
40708,0.0,0.0
40709,1.0,0.0
40710,1.0,0.0
40711,2.0,0.0
40712,1.0,0.0
40713,0.0,0.0
40714,1.0,0.0
40715,3.0,0.0
40716,1.0,0.0
40717,0.0,0.0
40718,1.0,0.0
40719,0.0,0.0
40720,2.0,0.0
40721,1.0,0.0
40722,0.0,0.0
40723,2.0,0.0
40724,2.0,0.0
40725,1.0,0.0
40726,0.0,0.0
40727,3.0,0.0
40728,0.0,0.0
40729,2.0,0.0
40730,1.0,0.0
40731,2.0,0.0
40732,3.0,0.0
40733,1.0,0.0
40734,0.0,0.0
40735,1.0,0.0
40736,1.0,0.0
40737,1.0,0.0
40738,2.0,0.0
40739,2.0,0.0
40740,0.0,0.0
40741,1.0,0.0
40742,3.0,0.0
40743,2.0,0.0
40744,0.0,0.0
40745,0.0,0.0
40746,1.0,0.0
40747,1.0,0.0
40748,0.0,0.0
40749,2.0,0.0
40750,1.0,0.0
40751,0.0,0.0
40752,1.0,0.0
40753,0.0,0.0
40754,3.0,0.0
40755,2.0,0.0
40756,1.0,0.0
40757,1.0,0.0
40758,2.0,0.0
40759,1.0,0.0
40760,1.0,0.0
40761,0.0,0.0
40762,4.0,0.0
40763,2.0,0.0
40764,1.0,0.0
40765,0.0,0.0
40766,1.0,0.0
40767,1.0,0.0
40768,0.0,0.0
40769,0.0,0.0
40770,1.0,0.0
40771,2.0,0.0
40772,0.0,0.0
40773,0.0,0.0
40774,3.0,0.0
40775,1.0,0.0
40776,0.0,0.0
40777,3.0,0.0
40778,0.0,0.0
40779,2.0,0.0
40780,1.0,0.0
40781,0.0,0.0
40782,2.0,0.0
40783,1.0,0.0
40784,1.0,0.0
40785,1.0,0.0
40786,1.0,0.0
40787,0.0,0.0
40788,2.0,0.0
40789,1.0,0.0
40790,2.0,0.0
40791,0.0,0.0
40792,2.0,0.0
40793,0.0,0.0
40794,1.0,0.0
40795,0.0,0.0
40796,2.0,0.0
40797,1.0,0.0
40798,0.0,0.0
40799,2.0,0.0
40800,0.0,0.0
40801,1.0,0.0
40802,3.0,0.0
40803,0.0,0.0
40804,0.0,0.0
40805,0.0,0.0
40806,2.0,0.0
40807,3.0,0.0
40808,1.0,0.0
40809,2.0,0.0
40810,0.0,0.0
40811,2.0,0.0
40812,0.0,0.0
40813,0.0,0.0
40814,1.0,0.0
40815,0.0,0.0
40816,2.0,0.0
40817,1.0,0.0
40818,2.0,0.0
40819,1.0,0.0
40820,0.0,0.0
40821,1.0,0.0
40822,2.0,0.0
40823,2.0,0.0
40824,0.0,0.0
40825,1.0,0.0
40826,1.0,0.0
40827,2.0,0.0
40828,2.0,0.0
40829,2.0,0.0
40830,0.0,0.0
40831,0.0,0.0
40832,2.0,0.0
40833,1.0,0.0
40834,0.0,0.0
40835,1.0,0.0
40836,0.0,0.0
40837,2.0,0.0
40838,1.0,0.0
40839,0.0,0.0
40840,2.0,0.0
40841,1.0,0.0
40842,2.0,0.0
40843,0.0,0.0
40844,0.0,0.0
40845,1.0,0.0
40846,2.0,0.0
40847,2.0,0.0
40848,0.0,0.0
40849,2.0,0.0
40850,0.0,0.0
40851,2.0,0.0
40852,1.0,0.0
40853,0.0,0.0
40854,3.0,0.0
40855,2.0,0.0
40856,0.0,0.0
40857,3.0,0.0
40858,0.0,0.0
40859,0.0,0.0
40860,0.0,0.0
40861,2.0,0.0
40862,0.0,0.0
40863,0.0,0.0
40864,1.0,0.0
40865,2.0,0.0
40866,2.0,0.0
40867,1.0,0.0
40868,2.0,0.0
40869,0.0,0.0
40870,1.0,0.0
40871,1.0,0.0
40872,0.0,0.0
40873,0.0,0.0
40874,0.0,0.0
40875,2.0,0.0
40876,0.0,0.0
40877,0.0,0.0
40878,1.0,0.0
40879,0.0,0.0
40880,2.0,0.0
40881,4.0,0.0
40882,1.0,0.0
40883,0.0,0.0
40884,2.0,0.0
40885,0.0,0.0
40886,1.0,0.0
40887,3.0,0.0
40888,1.0,0.0
40889,1.0,0.0
40890,1.0,0.0
40891,0.0,0.0
40892,0.0,0.0
40893,1.0,0.0
40894,2.0,0.0
40895,0.0,0.0
40896,1.0,0.0
40897,2.0,0.0
40898,1.0,0.0
40899,0.0,0.0
40900,0.0,0.0
40901,0.0,0.0
40902,3.0,0.0
40903,0.0,0.0
40904,2.0,0.0
40905,1.0,0.0
40906,1.0,0.0
40907,3.0,0.0
40908,1.0,0.0
40909,2.0,0.0
40910,3.0,0.0
40911,0.0,0.0
40912,2.0,0.0
40913,1.0,0.0
40914,0.0,0.0
40915,0.0,0.0
40916,2.0,0.0
40917,1.0,0.0
40918,0.0,0.0
40919,0.0,0.0
40920,3.0,0.0
40921,1.0,0.0
40922,0.0,0.0
40923,0.0,0.0
40924,1.0,0.0
40925,2.0,0.0
40926,1.0,0.0
40927,1.0,0.0
40928,3.0,0.0
40929,2.0,0.0
40930,1.0,0.0
40931,2.0,0.0
40932,1.0,0.0
40933,1.0,0.0
40934,2.0,0.0
40935,1.0,0.0
40936,0.0,0.0
40937,0.0,0.0
40938,0.0,0.0
40939,1.0,0.0
40940,2.0,0.0
40941,3.0,0.0
40942,1.0,0.0
40943,1.0,0.0
40944,0.0,0.0
40945,1.0,0.0
40946,0.0,0.0
40947,1.0,0.0
40948,1.0,0.0
40949,2.0,0.0
40950,1.0,0.0
40951,1.0,0.0
40952,3.0,0.0
40953,1.0,0.0
40954,0.0,0.0
40955,1.0,0.0
40956,2.0,0.0
40957,0.0,0.0
40958,2.0,0.0
40959,2.0,0.0
40960,3.0,0.0
40961,1.0,0.0
40962,3.0,0.0
40963,1.0,0.0
40964,1.0,0.0
40965,1.0,0.0
40966,1.0,0.0
40967,1.0,0.0
40968,0.0,0.0
40969,1.0,0.0
40970,3.0,0.0
40971,0.0,0.0
40972,2.0,0.0
40973,3.0,0.0
40974,1.0,0.0
40975,3.0,0.0
40976,2.0,0.0
40977,0.0,0.0
40978,1.0,0.0
40979,0.0,0.0
40980,2.0,0.0
40981,0.0,0.0
40982,1.0,0.0
40983,2.0,0.0
40984,2.0,0.0
40985,0.0,0.0
40986,2.0,0.0
40987,0.0,0.0
40988,0.0,0.0
40989,1.0,0.0
40990,1.0,0.0
40991,2.0,0.0
40992,0.0,0.0
40993,2.0,0.0
40994,0.0,0.0
40995,1.0,0.0
40996,1.0,0.0
40997,2.0,0.0
40998,0.0,0.0
40999,2.0,0.0
41000,2.0,0.0
41001,1.0,0.0
41002,1.0,0.0
41003,0.0,0.0
41004,0.0,0.0
41005,1.0,0.0
41006,1.0,0.0
41007,0.0,0.0
41008,2.0,0.0
41009,2.0,0.0
41010,2.0,0.0
41011,2.0,0.0
41012,3.0,0.0
41013,0.0,0.0
41014,1.0,0.0
41015,3.0,0.0
41016,0.0,0.0
41017,1.0,0.0
41018,2.0,0.0
41019,0.0,0.0
41020,2.0,0.0
41021,0.0,0.0
41022,0.0,0.0
41023,1.0,0.0
41024,2.0,0.0
41025,0.0,0.0
41026,1.0,0.0
41027,1.0,0.0
41028,2.0,0.0
41029,1.0,0.0
41030,2.0,0.0
41031,0.0,0.0
41032,1.0,0.0
41033,0.0,0.0
41034,1.0,0.0
41035,2.0,0.0
41036,2.0,0.0
41037,1.0,0.0
41038,3.0,0.0
41039,0.0,0.0
41040,1.0,0.0
41041,1.0,0.0
41042,2.0,0.0
41043,1.0,0.0
41044,1.0,0.0
41045,1.0,0.0
41046,0.0,0.0
41047,3.0,0.0
41048,0.0,0.0
41049,3.0,0.0
41050,0.0,0.0
41051,1.0,0.0
41052,0.0,0.0
41053,0.0,0.0
41054,1.0,0.0
41055,1.0,0.0
41056,1.0,0.0
41057,0.0,0.0
41058,2.0,0.0
41059,2.0,0.0
41060,1.0,0.0
41061,2.0,0.0
41062,0.0,0.0
41063,0.0,0.0
41064,0.0,0.0
41065,1.0,0.0
41066,1.0,0.0
41067,2.0,0.0
41068,0.0,0.0
41069,2.0,0.0
41070,0.0,0.0
41071,1.0,0.0
41072,0.0,0.0
41073,2.0,0.0
41074,0.0,0.0
41075,1.0,0.0
41076,3.0,0.0
41077,1.0,0.0
41078,2.0,0.0
41079,2.0,0.0
41080,3.0,0.0
41081,3.0,0.0
41082,0.0,0.0
41083,3.0,0.0
41084,2.0,0.0
41085,0.0,0.0
41086,1.0,0.0
41087,1.0,0.0
41088,0.0,0.0
41089,0.0,0.0
41090,1.0,0.0
41091,0.0,0.0
41092,2.0,0.0
41093,1.0,0.0
41094,0.0,0.0
41095,2.0,0.0
41096,3.0,0.0
41097,0.0,0.0
41098,2.0,0.0
41099,0.0,0.0
41100,1.0,0.0
41101,0.0,0.0
41102,0.0,0.0
41103,2.0,0.0
41104,1.0,0.0
41105,0.0,0.0
41106,2.0,0.0
41107,1.0,0.0
41108,3.0,0.0
41109,0.0,0.0
41110,0.0,0.0
41111,0.0,0.0
41112,3.0,0.0
41113,1.0,0.0
41114,2.0,0.0
41115,0.0,0.0
41116,0.0,0.0
41117,0.0,0.0
41118,2.0,0.0
41119,1.0,0.0
41120,0.0,0.0
41121,2.0,0.0
41122,0.0,0.0
41123,0.0,0.0
41124,3.0,0.0
41125,1.0,0.0
41126,2.0,0.0
41127,2.0,0.0
41128,4.0,0.0
41129,0.0,0.0
41130,0.0,0.0
41131,1.0,0.0
41132,1.0,0.0
41133,1.0,0.0
41134,3.0,0.0
41135,1.0,0.0
41136,0.0,0.0
41137,2.0,0.0
41138,1.0,0.0
41139,3.0,0.0
41140,0.0,0.0
41141,2.0,0.0
41142,0.0,0.0
41143,0.0,0.0
41144,0.0,0.0
41145,3.0,0.0
41146,1.0,0.0
41147,0.0,0.0
41148,0.0,0.0
41149,2.0,0.0
41150,0.0,0.0
41151,2.0,0.0
41152,0.0,0.0
41153,2.0,0.0
41154,1.0,0.0
41155,3.0,0.0
41156,1.0,0.0
41157,3.0,0.0
41158,1.0,0.0
41159,1.0,0.0
41160,2.0,0.0
41161,1.0,0.0
41162,0.0,0.0
41163,1.0,0.0
41164,2.0,0.0
41165,1.0,0.0
41166,0.0,0.0
41167,3.0,0.0
41168,2.0,0.0
41169,1.0,0.0
41170,1.0,0.0
41171,1.0,0.0
41172,3.0,0.0
41173,0.0,0.0
41174,1.0,0.0
41175,1.0,0.0
41176,3.0,0.0
41177,1.0,0.0
41178,0.0,0.0
41179,0.0,0.0
41180,3.0,0.0
41181,1.0,0.0
41182,1.0,0.0
41183,1.0,0.0
41184,0.0,0.0
41185,2.0,0.0
41186,1.0,0.0
41187,0.0,0.0
41188,2.0,0.0
41189,0.0,0.0
41190,4.0,0.0
41191,1.0,0.0
41192,1.0,0.0
41193,0.0,0.0
41194,0.0,0.0
41195,2.0,0.0
41196,1.0,0.0
41197,1.0,0.0
41198,2.0,0.0
41199,3.0,0.0
41200,2.0,0.0
41201,1.0,0.0
41202,0.0,0.0
41203,2.0,0.0
41204,2.0,0.0
41205,1.0,0.0
41206,2.0,0.0
41207,1.0,0.0
41208,1.0,0.0
41209,0.0,0.0
41210,1.0,0.0
41211,2.0,0.0
41212,0.0,0.0
41213,0.0,0.0
41214,2.0,0.0
41215,2.0,0.0
41216,1.0,0.0
41217,2.0,0.0
41218,2.0,0.0
41219,1.0,0.0
41220,0.0,0.0
41221,1.0,0.0
41222,2.0,0.0
41223,1.0,0.0
41224,1.0,0.0
41225,1.0,0.0
41226,0.0,0.0
41227,2.0,0.0
41228,1.0,0.0
41229,0.0,0.0
41230,0.0,0.0
41231,1.0,0.0
41232,1.0,0.0
41233,0.0,0.0
41234,1.0,0.0
41235,1.0,0.0
41236,0.0,0.0
41237,0.0,0.0
41238,1.0,0.0
41239,0.0,0.0
41240,1.0,0.0
41241,0.0,0.0
41242,1.0,0.0
41243,1.0,0.0
41244,0.0,0.0
41245,0.0,0.0
41246,1.0,0.0
41247,1.0,0.0
41248,1.0,0.0
41249,1.0,0.0
41250,1.0,0.0
41251,0.0,0.0
41252,0.0,0.0
41253,1.0,0.0
41254,1.0,0.0
41255,2.0,0.0
41256,1.0,0.0
41257,0.0,0.0
41258,2.0,0.0
41259,0.0,0.0
41260,0.0,0.0
41261,4.0,0.0
41262,1.0,0.0
41263,1.0,0.0
41264,0.0,0.0
41265,1.0,0.0
41266,0.0,0.0
41267,2.0,0.0
41268,0.0,0.0
41269,1.0,0.0
41270,3.0,0.0
41271,3.0,0.0
41272,0.0,0.0
41273,1.0,0.0
41274,0.0,0.0
41275,2.0,0.0
41276,2.0,0.0
41277,4.0,0.0
41278,1.0,0.0
41279,2.0,0.0
41280,0.0,0.0
41281,1.0,0.0
41282,1.0,0.0
41283,1.0,0.0
41284,0.0,0.0
41285,1.0,0.0
41286,0.0,0.0
41287,1.0,0.0
41288,0.0,0.0
41289,0.0,0.0
41290,3.0,0.0
41291,2.0,0.0
41292,1.0,0.0
41293,0.0,0.0
41294,1.0,0.0
41295,1.0,0.0
41296,0.0,0.0
41297,2.0,0.0
41298,0.0,0.0
41299,2.0,0.0
41300,0.0,0.0
41301,2.0,0.0
41302,3.0,0.0
41303,1.0,0.0
41304,2.0,0.0
41305,0.0,0.0
41306,0.0,0.0
41307,2.0,0.0
41308,1.0,0.0
41309,1.0,0.0
41310,5.0,0.0
41311,1.0,0.0
41312,0.0,0.0
41313,2.0,0.0
41314,1.0,0.0
41315,1.0,0.0
41316,1.0,0.0
41317,1.0,0.0
41318,1.0,0.0
41319,1.0,0.0
41320,1.0,0.0
41321,2.0,0.0
41322,1.0,0.0
41323,0.0,0.0
41324,0.0,0.0
41325,0.0,0.0
41326,2.0,0.0
41327,0.0,0.0
41328,3.0,0.0
41329,2.0,0.0
41330,3.0,0.0
41331,0.0,0.0
41332,3.0,0.0
41333,0.0,0.0
41334,1.0,0.0
41335,0.0,0.0
41336,0.0,0.0
41337,3.0,0.0
41338,0.0,0.0
41339,2.0,0.0
41340,1.0,0.0
41341,1.0,0.0
41342,1.0,0.0
41343,1.0,0.0
41344,0.0,0.0
41345,1.0,0.0
41346,1.0,0.0
41347,1.0,0.0
41348,0.0,0.0
41349,2.0,0.0
41350,1.0,0.0
41351,1.0,0.0
41352,2.0,0.0
41353,2.0,0.0
41354,1.0,0.0
41355,1.0,0.0
41356,4.0,0.0
41357,1.0,0.0
41358,1.0,0.0
41359,0.0,0.0
41360,2.0,0.0
41361,1.0,0.0
41362,2.0,0.0
41363,3.0,0.0
41364,2.0,0.0
41365,1.0,0.0
41366,1.0,0.0
41367,0.0,0.0
41368,0.0,0.0
41369,1.0,0.0
41370,3.0,0.0
41371,0.0,0.0
41372,0.0,0.0
41373,1.0,0.0
41374,0.0,0.0
41375,0.0,0.0
41376,0.0,0.0
41377,0.0,0.0
41378,1.0,0.0
41379,1.0,0.0
41380,2.0,0.0
41381,0.0,0.0
41382,2.0,0.0
41383,1.0,0.0
41384,0.0,0.0
41385,2.0,0.0
41386,3.0,0.0
41387,0.0,0.0
41388,2.0,0.0
41389,1.0,0.0
41390,3.0,0.0
41391,1.0,0.0
41392,0.0,0.0
41393,1.0,0.0
41394,1.0,0.0
41395,0.0,0.0
41396,1.0,0.0
41397,2.0,0.0
41398,1.0,0.0
41399,3.0,0.0
41400,0.0,0.0
41401,1.0,0.0
41402,2.0,0.0
41403,0.0,0.0
41404,2.0,0.0
41405,0.0,0.0
41406,2.0,0.0
41407,2.0,0.0
41408,1.0,0.0
41409,2.0,0.0
41410,0.0,0.0
41411,1.0,0.0
41412,0.0,0.0
41413,2.0,0.0
41414,0.0,0.0
41415,1.0,0.0
41416,1.0,0.0
41417,1.0,0.0
41418,2.0,0.0
41419,2.0,0.0
41420,0.0,0.0
41421,0.0,0.0
41422,4.0,0.0
41423,0.0,0.0
41424,0.0,0.0
41425,0.0,0.0
41426,1.0,0.0
41427,1.0,0.0
41428,0.0,0.0
41429,1.0,0.0
41430,0.0,0.0
41431,0.0,0.0
41432,0.0,0.0
41433,0.0,0.0
41434,0.0,0.0
41435,1.0,0.0
41436,1.0,0.0
41437,1.0,0.0
41438,0.0,0.0
41439,0.0,0.0
41440,1.0,0.0
41441,3.0,0.0
41442,1.0,0.0
41443,0.0,0.0
41444,1.0,0.0
41445,2.0,0.0
41446,1.0,0.0
41447,2.0,0.0
41448,1.0,0.0
41449,3.0,0.0
41450,0.0,0.0
41451,0.0,0.0
41452,0.0,0.0
41453,0.0,0.0
41454,3.0,0.0
41455,0.0,0.0
41456,2.0,0.0
41457,0.0,0.0
41458,2.0,0.0
41459,2.0,0.0
41460,1.0,0.0
41461,1.0,0.0
41462,1.0,0.0
41463,1.0,0.0
41464,3.0,0.0
41465,2.0,0.0
41466,1.0,0.0
41467,2.0,0.0
41468,1.0,0.0
41469,0.0,0.0
41470,1.0,0.0
41471,1.0,0.0
41472,0.0,0.0
41473,1.0,0.0
41474,1.0,0.0
41475,2.0,0.0
41476,1.0,0.0
41477,1.0,0.0
41478,2.0,0.0
41479,1.0,0.0
41480,0.0,0.0
41481,1.0,0.0
41482,0.0,0.0
41483,2.0,0.0
41484,0.0,0.0
41485,0.0,0.0
41486,0.0,0.0
41487,1.0,0.0
41488,3.0,0.0
41489,1.0,0.0
41490,3.0,0.0
41491,0.0,0.0
41492,3.0,0.0
41493,2.0,0.0
41494,2.0,0.0
41495,0.0,0.0
41496,2.0,0.0
41497,1.0,0.0
41498,1.0,0.0
41499,1.0,0.0
41500,0.0,0.0
41501,1.0,0.0
41502,0.0,0.0
41503,1.0,0.0
41504,2.0,0.0
41505,0.0,0.0
41506,3.0,0.0
41507,1.0,0.0
41508,1.0,0.0
41509,3.0,0.0
41510,1.0,0.0
41511,1.0,0.0
41512,1.0,0.0
41513,1.0,0.0
41514,0.0,0.0
41515,0.0,0.0
41516,1.0,0.0
41517,1.0,0.0
41518,2.0,0.0
41519,2.0,0.0
41520,1.0,0.0
41521,1.0,0.0
41522,1.0,0.0
41523,1.0,0.0
41524,2.0,0.0
41525,1.0,0.0
41526,1.0,0.0
41527,0.0,0.0
41528,2.0,0.0
41529,1.0,0.0
41530,0.0,0.0
41531,1.0,0.0
41532,1.0,0.0
41533,0.0,0.0
41534,2.0,0.0
41535,1.0,0.0
41536,1.0,0.0
41537,1.0,0.0
41538,1.0,0.0
41539,0.0,0.0
41540,2.0,0.0
41541,2.0,0.0
41542,1.0,0.0
41543,0.0,0.0
41544,2.0,0.0
41545,0.0,0.0
41546,1.0,0.0
41547,0.0,0.0
41548,1.0,0.0
41549,1.0,0.0
41550,1.0,0.0
41551,0.0,0.0
41552,0.0,0.0
41553,4.0,0.0
41554,0.0,0.0
41555,4.0,0.0
41556,1.0,0.0
41557,0.0,0.0
41558,2.0,0.0
41559,2.0,0.0
41560,1.0,0.0
41561,0.0,0.0
41562,1.0,0.0
41563,1.0,0.0
41564,0.0,0.0
41565,0.0,0.0
41566,0.0,0.0
41567,1.0,0.0
41568,1.0,0.0
41569,0.0,0.0
41570,0.0,0.0
41571,4.0,0.0
41572,2.0,0.0
41573,0.0,0.0
41574,2.0,0.0
41575,2.0,0.0
41576,1.0,0.0
41577,1.0,0.0
41578,1.0,0.0
41579,0.0,0.0
41580,3.0,0.0
41581,1.0,0.0
41582,0.0,0.0
41583,1.0,0.0
41584,1.0,0.0
41585,2.0,0.0
41586,1.0,0.0
41587,2.0,0.0
41588,1.0,0.0
41589,0.0,0.0
41590,1.0,0.0
41591,1.0,0.0
41592,1.0,0.0
41593,1.0,0.0
41594,1.0,0.0
41595,0.0,0.0
41596,2.0,0.0
41597,1.0,0.0
41598,2.0,0.0
41599,1.0,0.0
41600,0.0,0.0
41601,0.0,0.0
41602,0.0,0.0
41603,2.0,0.0
41604,1.0,0.0
41605,0.0,0.0
41606,1.0,0.0
41607,0.0,0.0
41608,2.0,0.0
41609,1.0,0.0
41610,1.0,0.0
41611,1.0,0.0
41612,2.0,0.0
41613,0.0,0.0
41614,2.0,0.0
41615,2.0,0.0
41616,0.0,0.0
41617,0.0,0.0
41618,2.0,0.0
41619,2.0,0.0
41620,1.0,0.0
41621,1.0,0.0
41622,1.0,0.0
41623,0.0,0.0
41624,0.0,0.0
41625,0.0,0.0
41626,2.0,0.0
41627,1.0,0.0
41628,2.0,0.0
41629,1.0,0.0
41630,1.0,0.0
41631,0.0,0.0
41632,1.0,0.0
41633,2.0,0.0
41634,0.0,0.0
41635,1.0,0.0
41636,2.0,0.0
41637,0.0,0.0
41638,0.0,0.0
41639,0.0,0.0
41640,3.0,0.0
41641,2.0,0.0
41642,0.0,0.0
41643,2.0,0.0
41644,2.0,0.0
41645,3.0,0.0
41646,1.0,0.0
41647,1.0,0.0
41648,0.0,0.0
41649,1.0,0.0
41650,1.0,0.0
41651,2.0,0.0
41652,1.0,0.0
41653,1.0,0.0
41654,0.0,0.0
41655,1.0,0.0
41656,0.0,0.0
41657,1.0,0.0
41658,2.0,0.0
41659,1.0,0.0
41660,4.0,0.0
41661,2.0,0.0
41662,0.0,0.0
41663,2.0,0.0
41664,2.0,0.0
41665,1.0,0.0
41666,0.0,0.0
41667,0.0,0.0
41668,2.0,0.0
41669,0.0,0.0
41670,1.0,0.0
41671,3.0,0.0
41672,0.0,0.0
41673,0.0,0.0
41674,0.0,0.0
41675,1.0,0.0
41676,1.0,0.0
41677,1.0,0.0
41678,2.0,0.0
41679,0.0,0.0
41680,1.0,0.0
41681,4.0,0.0
41682,0.0,0.0
41683,2.0,0.0
41684,0.0,0.0
41685,3.0,0.0
41686,0.0,0.0
41687,1.0,0.0
41688,1.0,0.0
41689,2.0,0.0
41690,0.0,0.0
41691,3.0,0.0
41692,1.0,0.0
41693,0.0,0.0
41694,2.0,0.0
41695,3.0,0.0
41696,1.0,0.0
41697,3.0,0.0
41698,2.0,0.0
41699,2.0,0.0
41700,0.0,0.0
41701,1.0,0.0
41702,1.0,0.0
41703,3.0,0.0
41704,1.0,0.0
41705,1.0,0.0
41706,1.0,0.0
41707,2.0,0.0
41708,0.0,0.0
41709,1.0,0.0
41710,2.0,0.0
41711,2.0,0.0
41712,1.0,0.0
41713,2.0,0.0
41714,0.0,0.0
41715,1.0,0.0
41716,2.0,0.0
41717,2.0,0.0
41718,0.0,0.0
41719,0.0,0.0
41720,1.0,0.0
41721,0.0,0.0
41722,0.0,0.0
41723,2.0,0.0
41724,0.0,0.0
41725,2.0,0.0
41726,2.0,0.0
41727,0.0,0.0
41728,0.0,0.0
41729,1.0,0.0
41730,2.0,0.0
41731,1.0,0.0
41732,2.0,0.0
41733,1.0,0.0
41734,1.0,0.0
41735,1.0,0.0
41736,0.0,0.0
41737,0.0,0.0
41738,0.0,0.0
41739,3.0,0.0
41740,0.0,0.0
41741,0.0,0.0
41742,1.0,0.0
41743,2.0,0.0
41744,3.0,0.0
41745,1.0,0.0
41746,1.0,0.0
41747,0.0,0.0
41748,2.0,0.0
41749,0.0,0.0
41750,3.0,0.0
41751,4.0,0.0
41752,1.0,0.0
41753,1.0,0.0
41754,1.0,0.0
41755,1.0,0.0
41756,2.0,0.0
41757,2.0,0.0
41758,1.0,0.0
41759,0.0,0.0
41760,0.0,0.0
41761,2.0,0.0
41762,2.0,0.0
41763,0.0,0.0
41764,0.0,0.0
41765,1.0,0.0
41766,1.0,0.0
41767,1.0,0.0
41768,1.0,0.0
41769,2.0,0.0
41770,2.0,0.0
41771,0.0,0.0
41772,1.0,0.0
41773,2.0,0.0
41774,1.0,0.0
41775,1.0,0.0
41776,2.0,0.0
41777,2.0,0.0
41778,1.0,0.0
41779,2.0,0.0
41780,0.0,0.0
41781,1.0,0.0
41782,0.0,0.0
41783,1.0,0.0
41784,0.0,0.0
41785,0.0,0.0
41786,1.0,0.0
41787,1.0,0.0
41788,1.0,0.0
41789,3.0,0.0
41790,1.0,0.0
41791,1.0,0.0
