N_vals,throughput,stationary
1077,0.0,0.0
1078,1.0,0.0
1079,4.0,0.0
1080,2.0,0.0
1081,2.0,0.0
1082,3.0,0.0
1083,0.0,0.0
1084,2.0,0.0
1085,2.0,0.0
1086,3.0,0.0
1087,1.0,0.0
1088,3.0,0.0
1089,3.0,0.0
1090,2.0,0.0
1091,3.0,0.0
1092,0.0,0.0
1093,2.0,0.0
1094,2.0,0.0
1095,1.0,0.0
1096,4.0,0.0
1097,2.0,0.0
1098,1.0,0.0
1099,0.0,0.0
1100,0.0,0.0
1101,2.0,0.0
1102,1.0,0.0
1103,2.0,0.0
1104,3.0,0.0
1105,0.0,0.0
1106,2.0,0.0
1107,5.0,0.0
1108,2.0,0.0
1109,2.0,0.0
1110,0.0,0.0
1111,3.0,0.0
1112,3.0,0.0
1113,4.0,0.0
1114,1.0,0.0
1115,2.0,0.0
1116,2.0,0.0
1117,2.0,0.0
1118,3.0,0.0
1119,1.0,0.0
1120,1.0,0.0
1121,2.0,0.0
1122,1.0,0.0
1123,3.0,0.0
1124,2.0,0.0
1125,3.0,0.0
1126,1.0,0.0
1127,1.0,0.0
1128,3.0,0.0
1129,1.0,0.0
1130,2.0,0.0
1131,1.0,0.0
1132,2.0,0.0
1133,3.0,0.0
1134,3.0,0.0
1135,2.0,0.0
1136,1.0,0.0
1137,3.0,0.0
1138,1.0,0.0
1139,2.0,0.0
1140,1.0,0.0
1141,1.0,0.0
1142,3.0,0.0
1143,3.0,0.0
1144,1.0,0.0
1145,0.0,0.0
1146,2.0,0.0
1147,3.0,0.0
1148,3.0,0.0
1149,4.0,0.0
1150,2.0,0.0
1151,2.0,0.0
1152,1.0,0.0
1153,0.0,0.0
1154,3.0,0.0
1155,3.0,0.0
1156,3.0,0.0
1157,1.0,0.0
1158,1.0,0.0
1159,1.0,0.0
1160,1.0,0.0
1161,2.0,0.0
1162,1.0,0.0
1163,4.0,0.0
1164,2.0,0.0
1165,1.0,0.0
1166,2.0,0.0
1167,4.0,0.0
1168,3.0,0.0
1169,1.0,0.0
1170,3.0,0.0
1171,1.0,0.0
1172,2.0,0.0
1173,0.0,0.0
1174,2.0,0.0
1175,2.0,0.0
1176,1.0,0.0
1177,0.0,0.0
1178,3.0,0.0
1179,3.0,0.0
1180,3.0,0.0
1181,3.0,0.0
1182,2.0,0.0
1183,1.0,0.0
1184,2.0,0.0
1185,2.0,0.0
1186,3.0,0.0
1187,1.0,0.0
1188,2.0,0.0
1189,4.0,0.0
1190,2.0,0.0
1191,1.0,0.0
1192,0.0,0.0
1193,3.0,0.0
1194,2.0,0.0
1195,2.0,0.0
1196,2.0,0.0
1197,2.0,0.0
1198,4.0,0.0
1199,4.0,0.0
1200,2.0,0.0
1201,0.0,0.0
1202,2.0,0.0
1203,2.0,0.0
1204,1.0,0.0
1205,2.0,0.0
1206,1.0,0.0
1207,1.0,0.0
1208,4.0,0.0
1209,1.0,0.0
1210,1.0,0.0
1211,3.0,0.0
1212,4.0,0.0
1213,2.0,0.0
1214,0.0,0.0
1215,2.0,0.0
1216,2.0,0.0
1217,2.0,0.0
1218,1.0,0.0
1219,1.0,0.0
1220,1.0,0.0
1221,3.0,0.0
1222,1.0,0.0
1223,0.0,0.0
1224,4.0,0.0
1225,1.0,0.0
1226,4.0,0.0
1227,1.0,0.0
1228,2.0,0.0
1229,3.0,0.0
1230,1.0,0.0
1231,0.0,0.0
1232,2.0,0.0
1233,2.0,0.0
1234,3.0,0.0
1235,1.0,0.0
1236,0.0,0.0
1237,0.0,0.0
1238,3.0,0.0
1239,4.0,0.0
1240,4.0,0.0
1241,3.0,0.0
1242,2.0,0.0
1243,2.0,0.0
1244,2.0,0.0
1245,3.0,0.0
1246,2.0,0.0
1247,3.0,0.0
1248,2.0,0.0
1249,0.0,0.0
1250,2.0,0.0
1251,1.0,0.0
1252,1.0,0.0
1253,4.0,0.0
1254,1.0,0.0
1255,1.0,0.0
1256,3.0,0.0
1257,3.0,0.0
1258,2.0,0.0
1259,3.0,0.0
1260,0.0,0.0
1261,2.0,0.0
1262,1.0,0.0
1263,2.0,0.0
1264,1.0,0.0
1265,1.0,0.0
1266,5.0,0.0
1267,3.0,0.0
1268,2.0,0.0
1269,3.0,0.0
1270,1.0,0.0
1271,1.0,0.0
1272,1.0,0.0
1273,2.0,0.0
1274,1.0,0.0
1275,5.0,0.0
1276,1.0,0.0
1277,1.0,0.0
1278,2.0,0.0
1279,2.0,0.0
1280,1.0,0.0
1281,1.0,0.0
1282,4.0,0.0
1283,3.0,0.0
1284,1.0,0.0
1285,4.0,0.0
1286,1.0,0.0
1287,0.0,0.0
1288,2.0,0.0
1289,0.0,0.0
1290,0.0,0.0
1291,2.0,0.0
1292,3.0,0.0
1293,3.0,0.0
1294,2.0,0.0
1295,4.0,0.0
1296,1.0,0.0
1297,2.0,0.0
1298,1.0,0.0
1299,5.0,0.0
1300,3.0,0.0
1301,1.0,0.0
1302,2.0,0.0
1303,0.0,0.0
1304,1.0,0.0
1305,2.0,0.0
1306,0.0,0.0
1307,3.0,0.0
1308,3.0,0.0
1309,1.0,0.0
1310,2.0,0.0
1311,4.0,0.0
1312,1.0,0.0
1313,3.0,0.0
1314,3.0,0.0
1315,2.0,0.0
1316,2.0,0.0
1317,0.0,0.0
1318,3.0,0.0
1319,2.0,0.0
1320,2.0,0.0
1321,2.0,0.0
1322,2.0,0.0
1323,1.0,0.0
1324,1.0,0.0
1325,2.0,0.0
1326,3.0,0.0
1327,2.0,0.0
1328,0.0,0.0
1329,1.0,0.0
1330,1.0,0.0
1331,5.0,0.0
1332,1.0,0.0
1333,5.0,0.0
1334,1.0,0.0
1335,2.0,0.0
1336,1.0,0.0
1337,1.0,0.0
1338,1.0,0.0
1339,1.0,0.0
1340,2.0,0.0
1341,1.0,0.0
1342,0.0,0.0
1343,3.0,0.0
1344,4.0,0.0
1345,2.0,0.0
1346,6.0,0.0
1347,2.0,0.0
1348,1.0,0.0
1349,0.0,0.0
1350,2.0,0.0
1351,4.0,0.0
1352,3.0,0.0
1353,1.0,0.0
1354,3.0,0.0
1355,4.0,0.0
1356,0.0,0.0
1357,2.0,0.0
1358,2.0,0.0
